Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.01, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 100
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-20_20-51-55.txt

Starting computation at 2023-06-20 20:51:55.

avg dead: 85, avg food: 198, score: 83
avg dead: 70, avg food: 169, score: 68
avg dead: 58, avg food: 631, score: 52
avg dead: 70, avg food: 222, score: 68
avg dead: 73, avg food: 68, score: 72
avg dead: 72, avg food: 168, score: 71
avg dead: 72, avg food: 64, score: 71
avg dead: 80, avg food: 118, score: 79
avg dead: 73, avg food: 119, score: 72
avg dead: 73, avg food: 139, score: 71
avg dead: 79, avg food: 168, score: 77
avg dead: 79, avg food: 251, score: 76
avg dead: 75, avg food: 428, score: 71
avg dead: 55, avg food: 166, score: 53
avg dead: 67, avg food: 238, score: 64
avg dead: 60, avg food: 204, score: 58
avg dead: 75, avg food: 79, score: 74
avg dead: 72, avg food: 70, score: 71
avg dead: 65, avg food: 383, score: 61
avg dead: 69, avg food: 292, score: 66
GEN 0, TIME 10.29, PARAMS: [ 0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ], SCORE: 52.35
avg dead: 62, avg food: 625, score: 55
avg dead: 73, avg food: 215, score: 70
avg dead: 70, avg food: 187, score: 68
avg dead: 85, avg food: 359, score: 81
avg dead: 62, avg food: 168, score: 61
avg dead: 54, avg food: 581, score: 48
avg dead: 54, avg food: 638, score: 48
avg dead: 61, avg food: 246, score: 58
avg dead: 38, avg food: 708, score: 31
avg dead: 64, avg food: 200, score: 62
avg dead: 69, avg food: 548, score: 63
avg dead: 73, avg food: 182, score: 71
avg dead: 55, avg food: 739, score: 47
avg dead: 64, avg food: 151, score: 62
avg dead: 60, avg food: 109, score: 58
avg dead: 79, avg food: 265, score: 76
avg dead: 57, avg food: 692, score: 50
avg dead: 68, avg food: 179, score: 66
avg dead: 53, avg food: 820, score: 45
avg dead: 56, avg food: 655, score: 49
avg dead: 61, avg food: 227, score: 59
avg dead: 59, avg food: 482, score: 54
avg dead: 65, avg food: 266, score: 63
avg dead: 56, avg food: 624, score: 50
avg dead: 68, avg food: 333, score: 64
avg dead: 70, avg food: 193, score: 68
avg dead: 59, avg food: 218, score: 57
avg dead: 79, avg food: 247, score: 77
avg dead: 60, avg food: 606, score: 53
avg dead: 61, avg food: 624, score: 55
avg dead: 56, avg food: 763, score: 48
avg dead: 61, avg food: 174, score: 59
avg dead: 67, avg food: 247, score: 65
avg dead: 72, avg food: 360, score: 68
avg dead: 75, avg food: 191, score: 73
avg dead: 65, avg food: 664, score: 58
avg dead: 53, avg food: 728, score: 46
avg dead: 68, avg food: 212, score: 66
avg dead: 60, avg food: 623, score: 54
avg dead: 69, avg food: 208, score: 67
avg dead: 70, avg food: 384, score: 66
avg dead: 70, avg food: 227, score: 68
avg dead: 57, avg food: 628, score: 51
avg dead: 62, avg food: 168, score: 60
avg dead: 55, avg food: 164, score: 53
avg dead: 65, avg food: 221, score: 62
avg dead: 52, avg food: 663, score: 45
avg dead: 63, avg food: 171, score: 61
avg dead: 58, avg food: 658, score: 51
avg dead: 58, avg food: 753, score: 51
avg dead: 60, avg food: 231, score: 58
avg dead: 57, avg food: 524, score: 52
avg dead: 61, avg food: 306, score: 58
avg dead: 57, avg food: 553, score: 52
avg dead: 75, avg food: 399, score: 71
avg dead: 75, avg food: 281, score: 72
avg dead: 64, avg food: 233, score: 61
avg dead: 73, avg food: 333, score: 70
avg dead: 61, avg food: 617, score: 55
avg dead: 63, avg food: 615, score: 57
avg dead: 63, avg food: 544, score: 57
avg dead: 57, avg food: 256, score: 55
avg dead: 62, avg food: 215, score: 60
avg dead: 62, avg food: 484, score: 57
avg dead: 61, avg food: 208, score: 58
avg dead: 45, avg food: 682, score: 38
avg dead: 57, avg food: 746, score: 49
avg dead: 73, avg food: 202, score: 71
avg dead: 53, avg food: 585, score: 47
avg dead: 70, avg food: 212, score: 67
avg dead: 74, avg food: 416, score: 69
avg dead: 54, avg food: 244, score: 51
avg dead: 63, avg food: 587, score: 57
avg dead: 73, avg food: 146, score: 72
avg dead: 57, avg food: 161, score: 56
avg dead: 68, avg food: 194, score: 66
avg dead: 60, avg food: 624, score: 54
avg dead: 65, avg food: 223, score: 63
avg dead: 51, avg food: 693, score: 44
avg dead: 49, avg food: 696, score: 42
avg dead: 65, avg food: 185, score: 63
avg dead: 65, avg food: 560, score: 59
avg dead: 67, avg food: 271, score: 64
avg dead: 70, avg food: 524, score: 65
avg dead: 68, avg food: 403, score: 64
avg dead: 65, avg food: 215, score: 63
avg dead: 53, avg food: 206, score: 51
avg dead: 77, avg food: 264, score: 75
avg dead: 57, avg food: 698, score: 50
avg dead: 49, avg food: 539, score: 44
p [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  52.35000
p [0.83271, 0.01584, 2.75985, 0.55310, 0.80734, 0.68403, ]  53.50667
p [0.95127, 0.61723, 5.65796, 0.65713, 7.01753, 8.64946, ]  58.45333
p [0.52757, 0.57390, 0.60958, 5.90295, 0.73669, 8.53913, ]  61.83333
p [0.90369, 0.87086, 5.21216, 2.38327, 9.82888, 8.76130, ]  64.61500
p [0.86389, 0.28061, 1.37086, 6.98529, 0.67969, 6.24877, ]  66.74333
p [0.36279, 0.17265, 5.33361, 4.73734, 6.89407, 5.01644, ]  68.27167
p [0.58649, 0.83573, 0.22791, 0.83463, 0.83257, 0.86509, ]  68.97667
p [0.36705, 0.93542, 0.21641, 9.37971, 0.83238, 2.20068, ]  71.05000
p [0.55883, 0.93370, 0.54520, 9.91295, 0.56005, 0.70031, ]  71.14500
p [0.79219, 7.11430, 5.94844, 6.23159, 1.19507, 0.61377, ]  71.52167
p [0.98199, 0.23264, 0.13524, 7.91612, 7.41403, 0.30708, ]  71.60500
p [0.93863, 0.98195, 0.86895, 9.02841, 0.81218, 0.00652, ]  71.79667
p [0.35869, 7.39248, 0.64453, 3.57468, 4.78960, 0.70171, ]  72.14333
p [0.30151, 2.87234, 2.22344, 0.10094, 0.04314, 0.09906, ]  72.64500
p [0.59555, 5.47176, 3.94190, 5.89250, 0.04012, 0.57233, ]  74.20167
p [0.59218, 2.20096, 0.72060, 0.81857, 1.27402, 4.21067, ]  76.48833
p [0.95952, 6.84094, 3.50188, 9.77221, 0.30697, 6.18088, ]  77.48500
p [0.68618, 8.90954, 0.90708, 0.65351, 9.09849, 0.89731, ]  79.31333
p [0.67757, 9.66649, 0.34569, 3.14526, 0.09244, 0.25604, ]  83.68500
o [0.60526, 0.09022, 0.25684, 0.89947, 2.58150, 9.54005, ]  31.41333
o [0.66322, 0.19456, 0.25684, 0.89947, 2.58150, 9.54005, ]  38.84667
o [0.60526, 0.14317, 0.25684, 0.53826, 2.53613, 16.19650, ]  42.53667
o [0.60526, 0.16562, 0.25684, 0.89947, 2.39831, 9.54005, ]  44.22833
o [0.77055, 0.14317, 0.25684, 0.75586, 2.58150, 9.54005, ]  44.27167
o [0.60526, 0.08703, 0.25684, 0.89947, 2.58150, 8.90494, ]  45.46500
o [0.60526, 0.14317, 0.25684, 0.89947, 3.15241, 9.54005, ]  45.69833
o [0.36081, 0.14317, 0.16270, 0.89947, 2.58150, 5.83927, ]  46.55333
o [0.60526, 0.27383, 0.25684, 0.89947, 2.58150, 9.54005, ]  47.31500
o [0.62515, 0.14317, 0.28583, 0.89947, 2.58150, 9.54005, ]  47.77500
o [0.60526, 0.14317, 0.33417, 0.89947, 2.58150, 9.54005, ]  48.19000
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 16.41164, ]  48.45167
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 12.25578, ]  48.53000
o [0.60526, 0.14317, 0.28638, 0.89947, 2.58150, 9.54005, ]  49.53333
o [0.60526, 0.14317, 0.25684, 0.46857, 2.58150, 9.54005, ]  49.60833
o [0.60526, 0.17265, 0.25684, 0.89947, 2.58150, 5.01644, ]  50.09167
o [0.60526, 0.14317, 0.20217, 0.89947, 2.58150, 9.54005, ]  50.51333
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 8.40703, ]  50.91167
o [0.45262, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  51.13167
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  51.54500
o [0.90369, 0.87086, 5.21216, 2.38327, 9.82888, 8.76130, ]  51.72667
o [0.83271, 0.01584, 0.25684, 0.55310, 2.58150, 1.04228, ]  51.76500
o [0.60526, 0.14317, 0.31369, 1.35612, 2.58150, 9.54005, ]  51.91667
o [0.60526, 0.13124, 0.25684, 0.89947, 2.58150, 3.29751, ]  52.29667
o [0.75279, 0.61723, 0.25684, 0.69331, 2.58150, 8.64946, ]  52.59000
o [0.83271, 0.01584, 2.75985, 0.55310, 0.80734, 0.68403, ]  53.52667
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  53.93833
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  54.25167
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  54.26167
o [0.60526, 0.61723, 0.25684, 0.89947, 2.22733, 8.64946, ]  54.68000
o [0.95127, 0.61723, 3.46291, 0.65713, 7.01753, 8.64946, ]  55.10167
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  55.42000
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  55.66333
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 9.54005, ]  55.91333
o [0.83271, 0.01584, 2.75985, 0.55310, 0.80734, 0.68403, ]  56.21667
o [0.83271, 0.01584, 0.21803, 0.53655, 2.58150, 0.68403, ]  57.31167
o [0.60526, 0.14317, 0.39888, 0.89947, 2.58150, 9.02836, ]  57.34833
o [0.60526, 0.14317, 0.25684, 0.89947, 2.58150, 4.85152, ]  57.45833
o [0.52757, 0.57390, 0.60958, 5.90295, 0.73669, 10.36877, ]  57.48500
o [1.00000, 0.14317, 0.27994, 1.04196, 2.58150, 9.54005, ]  57.55167
o [0.95127, 0.14317, 5.65796, 0.65713, 7.01753, 14.27511, ]  58.01500
o [0.30000, 0.19196, 5.33361, 4.40067, 6.89407, 9.54005, ]  58.26500
o [0.60526, 0.14317, 0.25684, 0.46865, 2.58150, 9.54005, ]  58.69000
o [0.90369, 0.87086, 5.21216, 2.38327, 9.82888, 8.76130, ]  58.87000
o [1.00000, 0.01584, 2.75985, 0.55310, 0.80734, 0.68403, ]  58.90667
o [0.95127, 0.61723, 5.65796, 0.65713, 7.01753, 8.64946, ]  58.91833
o [0.95127, 0.14317, 5.65796, 0.41916, 10.85654, 9.54005, ]  59.22833
o [0.60526, 0.61723, 0.25684, 0.89947, 2.58150, 8.19276, ]  59.89833
o [1.00000, 0.61723, 5.65796, 0.65713, 7.01753, 8.64946, ]  59.92000
o [0.83271, 0.01584, 2.75985, 0.55310, 0.80734, 0.68403, ]  60.31667
o [0.95127, 0.61723, 5.65796, 0.65713, 7.01753, 8.64946, ]  60.34667
o [0.95127, 0.62166, 5.84212, 0.65713, 12.03759, 8.64946, ]  61.15333
o [0.90369, 0.87086, 6.71260, 1.70806, 9.82888, 8.76130, ]  61.95167
o [0.83271, 0.01406, 0.25684, 0.55310, 2.58150, 0.68403, ]  61.99500
o [0.36279, 0.17265, 5.33361, 4.73734, 6.89407, 5.01644, ]  62.49167
o [0.83271, 0.01584, 1.43103, 0.55310, 0.80734, 0.68403, ]  62.82000
o [0.95127, 0.61723, 5.65796, 0.65713, 7.01753, 8.64946, ]  62.94833
o [0.36279, 0.14317, 5.33361, 4.73734, 6.89407, 9.54005, ]  63.00167
o [0.95127, 0.14317, 5.65796, 0.49879, 7.01753, 9.54005, ]  63.31667
o [0.52757, 0.57390, 3.81458, 1.80226, 0.73669, 8.76130, ]  63.51167
o [0.90369, 0.83032, 5.21216, 2.38327, 7.96575, 8.76130, ]  63.60333
o [0.52757, 0.41002, 0.60958, 5.90295, 0.73669, 8.53913, ]  63.68667
o [0.83088, 0.87086, 0.60958, 5.90295, 9.82888, 8.53913, ]  64.63500
o [0.36279, 0.14317, 5.33361, 4.73734, 6.89407, 8.42730, ]  64.78167
o [0.90369, 0.87086, 0.60958, 5.90295, 9.82888, 8.53913, ]  64.99833
o [0.95127, 0.61723, 3.01619, 0.66476, 7.01753, 8.64946, ]  65.19167
o [0.60526, 0.17265, 0.25684, 0.89947, 1.41255, 5.01644, ]  65.58667
o [0.90369, 0.87086, 8.06176, 2.98488, 18.88229, 11.49599, ]  66.20833
o [0.30000, 0.57390, 0.60958, 5.90295, 0.73669, 6.33675, ]  66.32333
o [0.95127, 0.61723, 5.65796, 0.65713, 7.01753, 8.64946, ]  66.38667
o [0.90369, 1.42183, 5.21216, 2.38327, 7.28941, 8.76130, ]  66.53833
o [0.36279, 0.17265, 5.33361, 4.73734, 6.89407, 5.01644, ]  67.58167
o [0.36279, 0.17265, 5.33361, 4.73734, 6.89407, 5.01644, ]  67.87667
o [0.52757, 0.57390, 9.99952, 2.38327, 0.73669, 8.76130, ]  68.23000
o [0.90369, 0.87086, 5.21216, 2.38327, 9.82888, 10.53894, ]  68.39333
o [0.52757, 0.57390, 0.60958, 5.90295, 0.79708, 8.53913, ]  68.73333
o [0.95127, 0.61723, 6.65837, 1.04605, 6.31327, 8.64946, ]  68.79667
o [0.36868, 0.70161, 0.60958, 5.90295, 0.73669, 8.53913, ]  69.83833
o [0.46781, 0.14317, 2.75985, 0.89947, 0.80734, 9.54005, ]  70.33667
o [0.95127, 0.61723, 5.65796, 0.65713, 7.01753, 9.85931, ]  70.85000
o [0.90369, 0.70982, 0.60958, 5.90295, 9.82888, 8.53913, ]  71.34167
o [0.90369, 0.87086, 4.17841, 2.38327, 9.82888, 8.60408, ]  71.80833
o [0.90369, 0.87086, 5.21216, 2.38327, 9.82888, 6.18856, ]  71.84000
o [0.83271, 0.01584, 2.76422, 0.55310, 0.80734, 0.68403, ]  72.20333
o [0.49408, 0.57390, 5.21216, 2.38327, 0.73669, 8.76130, ]  72.52167
o [0.81238, 0.61723, 10.08864, 0.65713, 7.01753, 8.64946, ]  73.75667
o [0.60526, 0.14317, 2.75985, 0.89947, 0.80734, 9.54005, ]  75.01833
o [0.95127, 0.61723, 5.65796, 0.53274, 5.19678, 11.54017, ]  76.34500
o [0.60526, 0.14317, 2.75985, 0.89947, 0.80734, 9.54005, ]  77.02333
o [0.52757, 0.57390, 1.06092, 5.90295, 0.73669, 8.53913, ]  81.56833

GEN 1, TIME 53.99, PARAMS: [ 0.60526, 0.09022, 0.25684, 0.89947, 2.58150, 9.54005, ], SCORE: 31.41
avg dead: 55, avg food: 645, score: 49
avg dead: 55, avg food: 505, score: 50
avg dead: 49, avg food: 661, score: 42
avg dead: 54, avg food: 553, score: 49
avg dead: 58, avg food: 723, score: 50
avg dead: 64, avg food: 547, score: 58
avg dead: 45, avg food: 719, score: 37
avg dead: 65, avg food: 675, score: 58
avg dead: 58, avg food: 527, score: 53
avg dead: 45, avg food: 713, score: 38
avg dead: 64, avg food: 556, score: 58
avg dead: 43, avg food: 694, score: 36
avg dead: 49, avg food: 745, score: 41
avg dead: 56, avg food: 543, score: 50
avg dead: 52, avg food: 503, score: 47
avg dead: 52, avg food: 650, score: 45
avg dead: 50, avg food: 750, score: 42
avg dead: 62, avg food: 611, score: 56
avg dead: 38, avg food: 738, score: 30
avg dead: 68, avg food: 507, score: 63
avg dead: 49, avg food: 836, score: 41
avg dead: 55, avg food: 642, score: 48
avg dead: 56, avg food: 773, score: 48
avg dead: 54, avg food: 543, score: 49
avg dead: 53, avg food: 746, score: 46
avg dead: 50, avg food: 776, score: 42
avg dead: 65, avg food: 600, score: 58
avg dead: 52, avg food: 857, score: 44
avg dead: 71, avg food: 520, score: 66
avg dead: 48, avg food: 674, score: 41
avg dead: 57, avg food: 718, score: 49
avg dead: 63, avg food: 572, score: 57
avg dead: 49, avg food: 723, score: 42
avg dead: 71, avg food: 617, score: 64
avg dead: 34, avg food: 705, score: 27
avg dead: 48, avg food: 880, score: 39
avg dead: 68, avg food: 541, score: 63
avg dead: 58, avg food: 697, score: 51
avg dead: 57, avg food: 742, score: 50
avg dead: 50, avg food: 779, score: 42
avg dead: 62, avg food: 669, score: 55
avg dead: 59, avg food: 549, score: 53
avg dead: 51, avg food: 674, score: 44
avg dead: 64, avg food: 548, score: 59
avg dead: 55, avg food: 641, score: 49
avg dead: 57, avg food: 661, score: 51
avg dead: 54, avg food: 734, score: 46
avg dead: 50, avg food: 670, score: 44
avg dead: 61, avg food: 635, score: 54
avg dead: 56, avg food: 704, score: 48
avg dead: 53, avg food: 657, score: 47
avg dead: 56, avg food: 630, score: 50
avg dead: 58, avg food: 534, score: 53
avg dead: 50, avg food: 695, score: 43
avg dead: 66, avg food: 592, score: 60
avg dead: 66, avg food: 599, score: 60
avg dead: 56, avg food: 664, score: 50
avg dead: 54, avg food: 647, score: 48
avg dead: 50, avg food: 659, score: 44
avg dead: 57, avg food: 550, score: 52
avg dead: 63, avg food: 623, score: 56
avg dead: 63, avg food: 606, score: 57
avg dead: 56, avg food: 705, score: 49
avg dead: 60, avg food: 664, score: 53
avg dead: 70, avg food: 571, score: 65
avg dead: 62, avg food: 629, score: 56
avg dead: 67, avg food: 537, score: 62
avg dead: 46, avg food: 730, score: 39
avg dead: 45, avg food: 886, score: 36
avg dead: 64, avg food: 501, score: 59
avg dead: 50, avg food: 756, score: 43
avg dead: 62, avg food: 559, score: 56
avg dead: 51, avg food: 720, score: 43
avg dead: 59, avg food: 589, score: 53
avg dead: 56, avg food: 661, score: 49
avg dead: 66, avg food: 553, score: 60
avg dead: 73, avg food: 473, score: 68
avg dead: 49, avg food: 704, score: 42
avg dead: 57, avg food: 545, score: 51
avg dead: 61, avg food: 561, score: 56
avg dead: 60, avg food: 615, score: 54
avg dead: 59, avg food: 739, score: 52
avg dead: 46, avg food: 769, score: 39
avg dead: 57, avg food: 661, score: 50
p [0.60526, 0.09022, 0.25684, 0.89947, 2.58150, 9.54005, ]  31.41333
p [0.66322, 0.19456, 0.25684, 0.89947, 2.58150, 9.54005, ]  38.84667
p [0.60526, 0.14317, 0.25684, 0.53826, 2.53613, 16.19650, ]  42.53667
p [0.77055, 0.14317, 0.25684, 0.75586, 2.58150, 9.54005, ]  44.27167
