Evolution parameters:
Namespace(mutation_prob=0.5, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 100
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-21_12-43-52.txt

Starting computation at 2023-06-21 12:43:53.

GEN 0, TIME 14.11, PARAMS: [ 0.66563, 0.72550, 0.56682, 8.30298, 8.80337, 0.00342, ], SCORE: 59.67
p [0.66563, 0.72550, 0.56682, 8.30298, 8.80337, 0.00342, ]  59.66667
p [0.84563, 0.34274, 0.85973, 2.44486, 6.76607, 7.25415, ]  60.83333
p [0.42019, 0.65283, 8.07925, 0.67440, 0.28803, 0.58241, ]  61.83333
p [0.85657, 7.23633, 7.30950, 3.10095, 4.66704, 0.98925, ]  62.00000
p [0.78036, 0.60748, 2.00294, 0.82143, 2.03234, 0.08215, ]  62.33333
p [0.89418, 0.32256, 1.63324, 8.75143, 0.94297, 0.86969, ]  62.66667
p [0.44092, 0.52037, 6.78272, 0.13554, 6.64929, 0.84424, ]  63.83333
p [0.54627, 0.51288, 5.70132, 5.79803, 0.24824, 5.96211, ]  65.83333
p [0.70453, 0.44512, 0.56758, 3.38959, 9.32840, 0.79790, ]  66.00000
p [0.60096, 5.45774, 8.80124, 2.76487, 4.29898, 5.52908, ]  68.66667
p [0.80511, 0.41737, 3.14830, 5.46642, 0.02311, 5.70982, ]  70.33333
p [0.33734, 0.38811, 0.56304, 0.15050, 1.24576, 7.20308, ]  70.66667
p [0.74499, 3.12465, 6.35525, 0.20025, 1.55386, 0.95554, ]  72.33333
p [0.87052, 0.45255, 1.19081, 0.11293, 0.37886, 0.54548, ]  74.50000
p [0.93476, 1.60485, 0.27505, 9.29859, 1.32122, 0.60001, ]  75.33333
p [0.80428, 6.14643, 0.56205, 6.45626, 5.58944, 6.73447, ]  77.33333
p [0.68154, 0.55475, 6.35459, 0.72518, 0.51203, 0.28180, ]  77.66667
p [0.97930, 8.39343, 7.96859, 8.21390, 7.07636, 6.32867, ]  78.50000
p [0.68106, 7.83269, 3.96374, 2.73702, 2.47289, 0.04831, ]  81.33333
p [0.47324, 0.63929, 8.20160, 1.11865, 6.81661, 0.05982, ]  83.83333
o [0.66563, 0.72550, 0.56682, 2.44486, 8.38526, 0.00342, ]  43.16667
o [0.84563, 0.34274, 0.54073, 2.44486, 6.76607, 7.25415, ]  49.33333
o [0.30000, 0.65283, 8.07925, 0.67440, 4.46657, 0.58241, ]  50.66667
o [1.00000, 0.21197, 1.41643, 12.69899, 0.94297, 0.86969, ]  53.00000
o [0.38074, 0.42639, 0.89345, 9.24395, 8.80337, 0.00342, ]  55.83333
o [0.84563, 0.60143, 0.85973, 12.50719, 6.10625, 10.69165, ]  56.16667
o [0.62151, 0.84171, 5.92451, 7.40791, 0.78586, 0.85895, ]  56.66667
o [0.66563, 0.64503, 0.56682, 8.30298, 8.80337, 0.00437, ]  56.83333
o [0.66563, 0.72550, 0.96415, 7.58482, 8.80337, 0.00342, ]  56.83333
o [0.84563, 0.25408, 0.52482, 2.70108, 11.01941, 10.42249, ]  58.83333
